Empresa;Acessos;Market Share;Ranking
CONECTA MINAS LTDA - ME;1.057;2,68439679001E-05;2.159
ALIANCA SISTEMAS DE TELECOMUNICACOES LTDA;1.057;2,68439679001E-05;2.159
TURBO NETWORK SERVICOS DE COMUNICACAO E MULTIMIDIA EIRELI;1.056;2,68185715255493E-05;2.163
AGUA BOA NET TELECOM EIRELI;1.055;2,67931751509986E-05;2.164
FRANCISCO AFONSO DE PAIVA JUNIOR;1.054;2,67677787764479E-05;2.165
VIXNET TELECOM SERVICOS DE COMUNICACAO LTDA;1.053;2,67423824018972E-05;2.166
KAMILA BARROSO DE AQUINO - ME;1.053;2,67423824018972E-05;2.166
FIBER JET TELEINFORMATICA  LTDA;1.053;2,67423824018972E-05;2.166
SANTI & ALMEIDA LTDA - ME;1.052;2,67169860273465E-05;2.169
E QUARESMA NETO PROVEDORES EIRELI - ME;1.052;2,67169860273465E-05;2.169
CONEXMAN MONITORAMENTO, SEGURANCA ELETRONICA, AUTOMACAO, REDE E INTERNET LTDA;1.051;2,66915896527957E-05;2.171
ADRENALINA NET LTDA ME;1.051;2,66915896527957E-05;2.171
PARANET TELECOM EIRELI - ME;1.050;2,6666193278245E-05;2.173
MV AMANCIO TELECOMUNICACOES PROVEDOR DE INTERNET;1.050;2,6666193278245E-05;2.173
LIGANETT TELECOMUNICACOES LTDA;1.050;2,6666193278245E-05;2.173
INFORCOPY NET LTDA;1.050;2,6666193278245E-05;2.173
N W INFORMATICA LTDA - ME;1.049;2,66407969036943E-05;2.177
BJ NET BANDA LARGA LTDA;1.049;2,66407969036943E-05;2.177
TELEXFIBRA SERVICOS DE TELECOMUNICACOES SLU LTDA;1.048;2,66154005291436E-05;2.179
POLIXNET TELECOMUNICAÇÕES LTDA ME;1.048;2,66154005291436E-05;2.179
LUIS FELIPE RAMOS DE VASCONCELLOS EIRELI;1.048;2,66154005291436E-05;2.179
WEB MAIS INTERNET E TV LTDA;1.047;2,65900041545929E-05;2.182
T&V.NET LTDA - ME;1.047;2,65900041545929E-05;2.182
HD FIBRA INTERNET LTDA;1.046;2,65646077800422E-05;2.184
TERCIO FELIPE LOURENCO PEREIRA - ME;1.045;2,65392114054915E-05;2.185
NETSLIM PROVEDOR DE INTERNET EIRELI - ME;1.045;2,65392114054915E-05;2.185
NETMG INFORMATICA LTDA;1.044;2,65138150309408E-05;2.187
MICROASER INFORMATICA EIRELI - ME;1.042;2,64630222818394E-05;2.188
SEBASTIAO DINIZ SIMAO - ME;1.041;2,64376259072887E-05;2.189
AMARO & AMARO COMUNICAÇÃO LTDA- ME;1.041;2,64376259072887E-05;2.189
LINK PONTO COM TELECOM EIRELI;1.040;2,64122295327379E-05;2.191
CN TELECOM SERVICOS DE INTERNET LTDA;1.040;2,64122295327379E-05;2.191
NETFLEX TELECOMUNICACOES - EIRELI;1.039;2,63868331581872E-05;2.193
GEOVANI FABRICIO WELTER TELECOMUNICACOES - EIRELI;1.039;2,63868331581872E-05;2.193
COMÉRCIO DE PRODUTOS ELETRÔNICOS VIDEOSAT LTDA - ME;1.039;2,63868331581872E-05;2.193
CMA MULTIMIDIA TELECOMUNICAÇÕES LTDA ME;1.039;2,63868331581872E-05;2.193
FUSION INTERNET WI-FI LTDA;1.037;2,63360404090858E-05;2.197
CONECTA SERVICOS DE COMUNICACAO MULTIMIDIA LTDA - ME;1.036;2,63106440345351E-05;2.198
MEGANET SERVICOS DE TELECOMUNICACOES LTDA;1.034;2,62598512854337E-05;2.199
MAURO CESAR FILETO;1.034;2,62598512854337E-05;2.199
CINTHIA CRISTINA DA SILVA - ME;1.034;2,62598512854337E-05;2.199
VIRTUALIS PROVEDOR DE TELECOMUNICACOES EIRELI;1.033;2,6234454910883E-05;2.202
ASCENTY DATA CENTERS E TELECOMUNICAÇÕES S/A;1.033;2,6234454910883E-05;2.202
THADEU REZENDE MUNIZ;1.032;2,62090585363323E-05;2.204
RICARDO MARIANO DOS SANTOS LTDA;1.032;2,62090585363323E-05;2.204
ENET MULTI SOLUCOES EM TELECOM EIRELI;1.032;2,62090585363323E-05;2.204
D. Z. DA ROCHA;1.032;2,62090585363323E-05;2.204
ALBERTO & LUCIO SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;1.032;2,62090585363323E-05;2.204
R V A TELECOM LTDA;1.031;2,61836621617816E-05;2.209
MARCOS VINICIUS FRAGA DE JESUS ROCHA 05762668509;1.031;2,61836621617816E-05;2.209
GRAZIOLI & CIA LTDA;1.031;2,61836621617816E-05;2.209
NET FIBER TELECOMUNICACOES E SERVICOS EIRELI;1.030;2,61582657872308E-05;2.212
FILLNET TELECOMUNICACOES LTDA - ME;1.030;2,61582657872308E-05;2.212
WS TELECOMUNICAÇÕES LTDA;1.029;2,61328694126801E-05;2.214
INFO'RIEJ - SERVICOS DE INFORMATICA LTDA - ME;1.029;2,61328694126801E-05;2.214
ULTRANET SCM - COMUNICACAO MULTIMIDIA LTDA.;1.028;2,61074730381294E-05;2.216
MULTPONTOS TELECOM LTDA - ME;1.028;2,61074730381294E-05;2.216
VIA SUL PROVEDOR DE ACESSO A INTERNET LTDA - ME;1.026;2,6056680289028E-05;2.218
MEGA FIBRA TELECOM LTDA;1.026;2,6056680289028E-05;2.218
CTI COMUNICACAO DE DADOS E TECNOLOGIA LTDA;1.026;2,6056680289028E-05;2.218
BISCHOFF & SILVA LTDA;1.026;2,6056680289028E-05;2.218
KZNET TELECOM LTDA - ME;1.025;2,60312839144773E-05;2.222
HOLLINE INTERNET SERVICE LTDA;1.024;2,60058875399266E-05;2.223
R & T Servicos de Comunicacao Multimidia Ltda;1.023;2,59804911653759E-05;2.224
INFOVALE INFORMATICA LTDA;1.022;2,59550947908252E-05;2.225
ALBERT FIGUEIROA CALDEIRA DA SILVA - ME;1.021;2,59296984162745E-05;2.226
RBR TELECOM SERVICOS DE TELEFONIA EIRELI;1.020;2,59043020417238E-05;2.227
REALE SERVICOS DE COMUNICACAO MULTIMIDIA LTDA;1.019;2,5878905667173E-05;2.228
J J NET SERVICOS LTDA;1.019;2,5878905667173E-05;2.228
AUTOSERVICO PROCESSAMENTO DE DADOS LTDA EPP;1.018;2,58535092926223E-05;2.230
ALTERNATIVA TELECOM EIRELI - ME;1.018;2,58535092926223E-05;2.230
Mais Mega Telecom Ltda;1.016;2,58027165435209E-05;2.232
E G DE MORAIS SERVICOS DE INTERNET LTDA;1.016;2,58027165435209E-05;2.232
DINAR KAISER DE OLIVEIRA ME;1.016;2,58027165435209E-05;2.232
BOTTEGA TELECOMUNICACOES LTDA;1.016;2,58027165435209E-05;2.232
SUDOESTE TELECOM LTDA - ME;1.015;2,57773201689702E-05;2.236
IMPACTO INTERNET LTDA;1.014;2,57519237944195E-05;2.237
JG TELECOM COM. E SERVS. LTDA;1.010;2,56503382962167E-05;2.238
INTERLINK - COMUNICAÇÃO VIRTUAL LTDA;1.010;2,56503382962167E-05;2.238
FOUR NETWORK SERVICOS DE INFORMATICA LTDA - ME;1.010;2,56503382962167E-05;2.238
VILANET TELECOMUNICAÇÃO SERVIÇOS E REPARO DE FORTALEZA LTDA;1.009;2,5624941921666E-05;2.241
DO VALE SERVICOS TECNICOS LTDA - ME;1.009;2,5624941921666E-05;2.241
GSI - GLAUBER SERVICOS DE INFORMATICA LTDA.;1.008;2,55995455471152E-05;2.243
MARCELO & RENATO DIGITAL NET LTDA;1.007;2,55741491725645E-05;2.244
CONECTA AMAZONIA TELECOM LTDA;1.007;2,55741491725645E-05;2.244
HOT WAVE COMERCIO E SERVICOS DE TELECOMUNICACOES LTDA;1.006;2,55487527980138E-05;2.246
CI CENTRO DE INFORMACOES LTDA ME;1.006;2,55487527980138E-05;2.246
TAQUARANET SERVICOS DE PROVEDOR DE INTERNET LTDA;1.005;2,55233564234631E-05;2.248
CONEXAO WEB TELECOM LTDA;1.003;2,54725636743617E-05;2.249
INTERCOM INFORMATICA LTDA - ME;1.002;2,5447167299811E-05;2.250
VIPTURBO COMERCIO & SERVICOS DE INFORMATICA LTDA;1.001;2,54217709252603E-05;2.251
CONECTE FIBRA TELECOMUNICACOES EIRELI;1.001;2,54217709252603E-05;2.251
W P. Meireles Neto Servicos de Comunicacao Eireli;1.000;2,53963745507096E-05;2.253
TECBUY TELECOMUNICACOES LTDA  - ME;1.000;2,53963745507096E-05;2.253
LWNET COMERCIO E SERVICOS DE COMUNICACOES LTDA  - ME;1.000;2,53963745507096E-05;2.253
J L TELECOMUNICACAO E MULTIMIDIA COMERCIO E SERVICOS LTDA;1.000;2,53963745507096E-05;2.253
GOOFIBER TELECOMUNICAÇÕES LTDA - ME;1.000;2,53963745507096E-05;2.253
ADSON CORREIA DA SILVA;1.000;2,53963745507096E-05;2.253
SEVERINO MARCONI FARIAS LEITE;999;2,53709781761588E-05;2.259
LAGOSNET INTERNET BANDA LARGA LTDA;999;2,53709781761588E-05;2.259
FIBER CONECTIVIDADE LTDA. ME.;999;2,53709781761588E-05;2.259
DESTAK TELECOM SERVICOS DE COMUNICACAO E MULTIMIDIA EIRELI;999;2,53709781761588E-05;2.259
SETE CONNECT TECNOLOGIA DA INFORMACAO LTDA  - ME;997;2,53201854270574E-05;2.263
I.b Telecom Ltda;997;2,53201854270574E-05;2.263
FRANCISCO RIZOMAR BARBOSA COMERCIO E SERVIÇOS DE COMUNICAÇÃO - ME;997;2,53201854270574E-05;2.263
MANOEL DA SILVA PINTO FILHO;996;2,52947890525067E-05;2.266
MASTER TELECOM LTDA;995;2,5269392677956E-05;2.267
S V DE OLIVEIRA & CIA LTDA;994;2,52439963034053E-05;2.268
WILIANS FABIANO ANTUNES;993;2,52185999288546E-05;2.269
LOGICLINK TELECOMUNICACOES - EIRELI;993;2,52185999288546E-05;2.269
Gigafibernet Provedores de Acesso Ltda;993;2,52185999288546E-05;2.269
DIGITUS NET INTERNET LTDA - ME;992;2,51932035543039E-05;2.272
REAL TELECOM EIRELI ME;991;2,51678071797532E-05;2.273
JOSENALDO MACEDO SILVA COMUNICACOES;991;2,51678071797532E-05;2.273
CLEIDISON  CLISSE ALVES PEREIRA - ME;991;2,51678071797532E-05;2.273
BR364 SERVICOS DE TELECOMUNICACOES LTDA;991;2,51678071797532E-05;2.273
DILMA BATISTA DA SILVA PIRES - ME;990;2,51424108052025E-05;2.277
CLAITON CABREIRA - ME;990;2,51424108052025E-05;2.277
DIGITAL VIRTUAL LTDA;989;2,51170144306518E-05;2.279
F. L. CAHUE DE OLIVEIRA - INFORMATICA - ME;988;2,5091618056101E-05;2.280
INTERSERV TELECOM EIRELI;987;2,50662216815503E-05;2.281
VOLTSNET PROVEDOR COMERCIO E SERVICO LTDA ME;986;2,50408253069996E-05;2.282
COMNT TELECOM LTDA - ME;986;2,50408253069996E-05;2.282
ALDEIR TRIGUEIRO DA COSTA - ME;986;2,50408253069996E-05;2.282
WELINGTON O PASQUAL - ME;985;2,50154289324489E-05;2.285
URUCUINET TELECOM E INFORMÁTICA LTDA - ME;985;2,50154289324489E-05;2.285
RTC INTERNET VIA RADIO LTDA - ME;982;2,49392398087968E-05;2.287
MAICON ANTONIO STEFFENS - ME;982;2,49392398087968E-05;2.287
GL FIBRA SERVICOS DE TELECOMUNICACOES LTDA;982;2,49392398087968E-05;2.287
CAMAQUANET SERVICO DE COMUNICACAO MULTIMIDIA EIRELI;982;2,49392398087968E-05;2.287
NETFIBRA MS COMUNICACAO LTDA;981;2,49138434342461E-05;2.291
CIA NET INFOR SOLUCOES EM INFORMATICA LTDA;981;2,49138434342461E-05;2.291
INFOGAMES TELECOM EIRELI;980;2,48884470596954E-05;2.293
Jhoffmann Telecomunicacoes Ltda;978;2,48376543105939E-05;2.294
R. RODRIGUES DOS SANTOS PROVEDORES DE INTERNET;976;2,47868615614925E-05;2.295
DCONNECT TELECOM LTDA;976;2,47868615614925E-05;2.295
CASTRO RODRIGUES TI E TELECOM LTDA - ME;976;2,47868615614925E-05;2.295
PLENA TELECOM LTDA;975;2,47614651869418E-05;2.298
DSP RS TELECOMUNICAÇOES LTDA;975;2,47614651869418E-05;2.298
ORION TELECOMUNICAÇÕES COMERCIO E SERVIÇOS LTDA;974;2,47360688123911E-05;2.300
ISAC FERREIRA DA CRUZ JUNIOR;973;2,47106724378404E-05;2.301
INTERSUL TELECOM COMUNICACOES - EIRELI;973;2,47106724378404E-05;2.301
PEDROSA & ARAUJO LTDA.  - ME;972;2,46852760632897E-05;2.303
P. R. dos Santos Servicos de Comunicacao Multimidia Scm;972;2,46852760632897E-05;2.303
THARDELY C F DE ALMEIDA;971;2,4659879688739E-05;2.305
SUPER I TELECOM LTDA - ME;971;2,4659879688739E-05;2.305
THIAGO PAIVA NASCIMENTO - COMUNICACOES;970;2,46344833141883E-05;2.307
MUNDO MIX SERVIÇOS DE INTERNET LTDA;970;2,46344833141883E-05;2.307
MIX NET TELECOMUNICACOES LTDA;970;2,46344833141883E-05;2.307
FONTE TELECOM LTDA - ME;969;2,46090869396376E-05;2.310
TOTALL NET LTDA - ME;968;2,45836905650869E-05;2.311
RIO SAT LAGOS TELECOM LTDA - ME;968;2,45836905650869E-05;2.311
MICROMAX INFORMATICA EIRELI - ME;968;2,45836905650869E-05;2.311
JOAO CESAR DA SILVA 10109243625;968;2,45836905650869E-05;2.311
VIRTUAL NET TELECOMUNICAÇOES LTDA;967;2,45582941905361E-05;2.315
ROSIVALDO CAMILO DE SOUSA- EIRELI - ME;967;2,45582941905361E-05;2.315
GL INTERNET BANDA LARGA LTDA;967;2,45582941905361E-05;2.315
F. C. AZEVEDO ALVES DE CARVALHO EIRELI;967;2,45582941905361E-05;2.315
CONNECT WIRELESS LTDA;967;2,45582941905361E-05;2.315
R. ALECIO SACHETTI & CIA LTDA EPP;966;2,45328978159854E-05;2.320
N3 SOLUCOES TECNOLOGICAS LTDA - ME;966;2,45328978159854E-05;2.320
R. PARMIGIANI COMERCIO DE CELULARES LTDA;965;2,45075014414347E-05;2.322
M S MARINHO COMUNICACOES E INFORMATICA - ME;965;2,45075014414347E-05;2.322
BETEL TELECOMUNICAÇÕES LTDA. - ME;965;2,45075014414347E-05;2.322
AJN TELECOM LTDA - ME;965;2,45075014414347E-05;2.322
NEWINFOR TECNOLOGIA EIRELI;964;2,4482105066884E-05;2.326
S.O.S WI-FI PROVEDORES LTDA. - ME;963;2,44567086923333E-05;2.327
SG NET SERVI OS LTDA;962;2,44313123177826E-05;2.328
LUCAS NETWORK INFORMÁTICA LTDA - ME;962;2,44313123177826E-05;2.328
SIDNEY F PIRES - ME;961;2,44059159432319E-05;2.330
PICCININ COMPUTADORES E TELEFONIA LTDA - EPP;961;2,44059159432319E-05;2.330
Filipe Silva Gomes;961;2,44059159432319E-05;2.330
REYVI INTERNET LTDA -ME;959;2,43551231941305E-05;2.333
FAE TECNOLOGIA EIRELI;959;2,43551231941305E-05;2.333
UBIRACI DE MELO AZEVEDO FILHO - ME;957;2,43043304450291E-05;2.335
TASS TELECOM - SERVICOS DE TELECOMUNICACOES LTDA;957;2,43043304450291E-05;2.335
LIKE TELECOM LTDA;957;2,43043304450291E-05;2.335
BRUNA LEMES XAVIER EIRELI;957;2,43043304450291E-05;2.335
TURBONET INFO E TELECOM LTDA;956;2,42789340704783E-05;2.339
LAIZA S. L. DE ALMEIDA - ME;956;2,42789340704783E-05;2.339
E C C DA SILVA TELECOMUNICAÇOES - ME;956;2,42789340704783E-05;2.339
F JEAN SILVA EIRELI - ME;955;2,42535376959276E-05;2.342
MEGALINK TI E TELECOM LTDA;954;2,42281413213769E-05;2.343
CAMPOS GERAIS TELECOM LTDA  - ME;954;2,42281413213769E-05;2.343
F.N DE JESUS SILVA - ME;953;2,42027449468262E-05;2.345
GEORGE ALEXANDRE DIAS DE SOUSA INFORMATICA EIRELI;952;2,41773485722755E-05;2.346
LUAN HENRIQUE DA SILVA INFORMATICA;951;2,41519521977248E-05;2.347
ABIRAILTON SANTANA DE SOUZA;951;2,41519521977248E-05;2.347
REDE 2CR COMUNICACOES LTDA;950;2,41265558231741E-05;2.349
PC INFO TELECOM EIRELI - ME;950;2,41265558231741E-05;2.349
BEZERRA E OLIVEIRA COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA - ME;950;2,41265558231741E-05;2.349
M.M.DA SILVA - ME;948;2,40757630740727E-05;2.352
SUPRI NET SERVIÇOS E COMÉRCIO LTDA - ME;947;2,4050366699522E-05;2.353
EMPRESA DE INFORMATICA E INFORMACAO DO MUN. DE BELO HORIZONTE S/A-PRODABEL;947;2,4050366699522E-05;2.353
Verizon Telecomunicacoes do Brasil Ltda;946;2,40249703249712E-05;2.355
MR NETWORKS - INTERNET BANDA LARGA LTDA - ME;946;2,40249703249712E-05;2.355
EDVALDO ROCHA DA SILVA - ME;946;2,40249703249712E-05;2.355
ANTONIO J DOS SANTOS;946;2,40249703249712E-05;2.355
VUPT PROVEDORA DE INTERNET LTDA ME;945;2,39995739504205E-05;2.359
NEONET SERVIÇO DE COMUNICAÇÃO MULTIMIDIA  LTDA  ME;945;2,39995739504205E-05;2.359
GEREMIAS MOREIRA DE SANTANA;943;2,39487812013191E-05;2.361
VALEONLINE PROVEDOR DE INTERNET E SERVICOS LTDA;942;2,39233848267684E-05;2.362
MAXINET SOLUCOES TECNOLOGICAS LTDA - ME;942;2,39233848267684E-05;2.362
GERSON F.M. DA SILVA- SERVICOS DE COMUNICACAO MULTIMIDIA - ME;942;2,39233848267684E-05;2.362
WISE-SITE COMUNICACAO E TECNOLOGIA EIRELI;941;2,38979884522177E-05;2.365
G15NET LTDA;941;2,38979884522177E-05;2.365
SULMINET INFORMATICA LTDA ME;940;2,3872592077667E-05;2.367
RRM TELECOM LTDA ME;940;2,3872592077667E-05;2.367
4B TELECOM SERVIÇOS DE COMUNICAÇÃO LTDA;939;2,38471957031163E-05;2.369
ROGERIO CREMM JUNIOR - ME;938;2,38217993285656E-05;2.370
ATUAMAX TELECOMUNICACAO LTDA;938;2,38217993285656E-05;2.370
REDE G2 LTDA ME;937;2,37964029540149E-05;2.372
KOBERTURA TELECOM LTDA;936;2,37710065794642E-05;2.373
JOSE ALEX LEANDRO DA SILVA EIRELI - ME;935;2,37456102049134E-05;2.374
DMB TELECOMUNICACOES EIRELI - ME;935;2,37456102049134E-05;2.374
VIA RADIO DOURADOS INFORMATICA LTDA - ME;934;2,37202138303627E-05;2.376
SUL-TECH - ENGENHARIA LTDA;934;2,37202138303627E-05;2.376
AOM INFORMATICA EIRELI;934;2,37202138303627E-05;2.376
NETVISUAL TELECOM LTDA - EPP;933;2,3694817455812E-05;2.379
L P FONSECA COMUNICACOES;932;2,36694210812613E-05;2.380
G6 COMUNICACAO E MULTIMIDIA LTDA;932;2,36694210812613E-05;2.380
R H M NET LTDA ME;931;2,36440247067106E-05;2.382
CJ SERVICOS DE TELECOMUNICACOES LTDA;931;2,36440247067106E-05;2.382
K L M SERVICOS DE TELECOMUNICACOES LTDA;930;2,36186283321599E-05;2.384
FAST INTERNET E INFORMATICA LTDA - ME;930;2,36186283321599E-05;2.384
C DE SOUSA BEZERRA - ME;930;2,36186283321599E-05;2.384
EXPAND TELECOM LTDA;929;2,35932319576092E-05;2.387
SPACENET PROVEDOR TELECOM LTDA;928;2,35678355830585E-05;2.388
ANDERSON BALSANELLI - ME;928;2,35678355830585E-05;2.388
NOVA BANDA LARGA TELECOMUNICACAO LTDA - ME;927;2,35424392085078E-05;2.390
VMNET - SOLUCOES EM TECNOLOGIA LTDA;925;2,34916464594064E-05;2.391
FENIX SOLUTIONS TELECOM - EIRELI;925;2,34916464594064E-05;2.391
JORGE PEREIRA MOURA;924;2,34662500848556E-05;2.393
DDD NET SERVICOS DE COMUNICACAO LTDA;924;2,34662500848556E-05;2.393
Connectconquista Internet Eireli;924;2,34662500848556E-05;2.393
S & E SERVICOS DE INTERNET LTDA;923;2,34408537103049E-05;2.396
MASTER LINK SERVI OS DE INTERNET LTDA  - ME;923;2,34408537103049E-05;2.396
SISALWEB INTERNET COMERCIO E SERVICOS LTDA EPP;922;2,34154573357542E-05;2.398
Cf2 Comunicacao Multimidia Ltda;921;2,33900609612035E-05;2.399
ALESSANDRO APARECIDO FRASSON & CIA LTDA;921;2,33900609612035E-05;2.399
STCOM TELECOMUNICACOES EIRELI - ME;920;2,33646645866528E-05;2.401
PULSE TELECOM EIRELI;919;2,33392682121021E-05;2.402
NET UP PROVEDOR DE INTERNET LTDA;919;2,33392682121021E-05;2.402
VEP TELECOM LTDA - ME;918;2,33138718375514E-05;2.404
NOVA ERA TELECOMUNICACOES - SERVICOS DE INTERNET EIRELI;918;2,33138718375514E-05;2.404
ECLIPSE ASSESSORIA EM REDES E COMPUTADORES LTDA;918;2,33138718375514E-05;2.404
GM TELECOM E INFORMATICA LTDA - ME;916;2,326307908845E-05;2.407
NEGRISOLO - COMUNICAÇÃO BANDA LARGA LTDA;914;2,32122863393485E-05;2.408
SPEED MAX PROVEDOR DE INTERNET WIRELESS LTDA ME;913;2,31868899647978E-05;2.409
DANIELA CAVALGLIERI VIDOTTI - INTERNET;913;2,31868899647978E-05;2.409
ATM SERVICOS EIRELI - ME;913;2,31868899647978E-05;2.409
RAILTON LIMA DA SILVA - ME;911;2,31360972156964E-05;2.412
J F PAUFERRO DOS SANTOS - ME;911;2,31360972156964E-05;2.412
JUMP NET PROVEDOR DE INTERNET LTDA;910;2,31107008411457E-05;2.414
T C L Cortez - Servicos em Telecomunicacoes;909;2,3085304466595E-05;2.415
INFO TELECOMUNICACOES LTDA;909;2,3085304466595E-05;2.415
A Variani Júnior Serviços EIRELI - ME;909;2,3085304466595E-05;2.415
JERENET - PROVEDOR DE INTERNET & CONSULTORIA EM TECNOLOGIA DA INFORMACAO LTDA;908;2,30599080920443E-05;2.418
INSIDE TECNOLOGIA E SERVIÇOS LTDA.;907;2,30345117174936E-05;2.419
I2 TELECOM PIRENOPOLIS LTDA;907;2,30345117174936E-05;2.419
Descal Star Servicos de Comunicacao Multimidia Ltda;907;2,30345117174936E-05;2.419
ATA INFORMÁTICA ON-LINE LTDA - ME;907;2,30345117174936E-05;2.419
Lyvio Miranda dos Reis Eireli;906;2,30091153429429E-05;2.423
F B DOS SANTOS EIRELI;906;2,30091153429429E-05;2.423
ANDSYS INFORMATICA, COMERCIO E SERVICOS DE INFORMATICA EIRELI;906;2,30091153429429E-05;2.423
IRADIO COMERCIO E MANUTENCAO DE EQUIPAMENTOS LTDA;903;2,29329262192907E-05;2.426
EDSON MARTINS ASSIS - ME;903;2,29329262192907E-05;2.426
ARGO PROVEDOR DE INTERNET LTDA;903;2,29329262192907E-05;2.426
USUAL TELECOM LTDA;902;2,290752984474E-05;2.429
PRONETLINK EIRELI;902;2,290752984474E-05;2.429
MEGA STAR PROVEDORA DE INTERNET LTDA;902;2,290752984474E-05;2.429
MIRANTE NETWORK COMUNICACAO EIRELI;901;2,28821334701893E-05;2.432
LEM TELECOMUNICACOES LTDA;901;2,28821334701893E-05;2.432
CITYDATA TELECOMUNICACOES LTDA.;901;2,28821334701893E-05;2.432
PROTEK INFORMATICA LTDA - ME;900;2,28567370956386E-05;2.435
OLIVEIRA & SOUSA COMUNICACOES LTDA.;900;2,28567370956386E-05;2.435
MMCAM COMERCIO E SERVICOS EIRELI;900;2,28567370956386E-05;2.435
X-CELENTE TELECOMUNICACOES - EIRELI;897;2,27805479719865E-05;2.438
ALIANCA TELECOMUNICACOES EIRELI;897;2,27805479719865E-05;2.438
ONCITI SOLUCOES EM COMUNICACAO LTDA;895;2,27297552228851E-05;2.440
LINDOLFO BEZERRA DO NASCIMENTO EIRELI;893;2,26789624737836E-05;2.441
JOSE ROSIVALDO DO NASCIMENTO;893;2,26789624737836E-05;2.441
DR INTERNET LTDA;893;2,26789624737836E-05;2.441
DATACOM TELECOMUNICACOES LTDA;893;2,26789624737836E-05;2.441
S & M NACIONAL TELECOM LTDA;891;2,26281697246822E-05;2.445
DAMIAO DOS SANTOS PORFIRIO - ME;891;2,26281697246822E-05;2.445
LOGIN PROVEDO DE INTERNET LTDA;890;2,26027733501315E-05;2.447
Tiago Nascimento Gouveia;889;2,25773769755808E-05;2.448
CARUARU ONLINE LTDA;889;2,25773769755808E-05;2.448
Mega Comm Telecomunicacoes Eireli;888;2,25519806010301E-05;2.450
KELVYN SAT COMÉRCIO E TELECOMUNICAÇÕES LTDA.;888;2,25519806010301E-05;2.450
SKY POWER INFORMÁTICA LTDA - ME;887;2,25265842264794E-05;2.452
EASY CONNECTION INTERNET LTDA;887;2,25265842264794E-05;2.452
PLANET FIBER TELECOM EIRELI;886;2,25011878519287E-05;2.454
TEMPERNET TELECOM EIRELI;885;2,2475791477378E-05;2.455
M A B LIMA - ME;885;2,2475791477378E-05;2.455
EDILEIA DE MORAES COSTA;885;2,2475791477378E-05;2.455
PRTURBO INTERNET WIRELESS LTDA;883;2,24249987282765E-05;2.458
MILHA NET LTDA;883;2,24249987282765E-05;2.458
COMNET TELECOMUNICACOES EIRELI - ME;883;2,24249987282765E-05;2.458
WALBER DIAS DA SILVA - ME;882;2,23996023537258E-05;2.461
INTER TELECOM LTDA - ME;882;2,23996023537258E-05;2.461
PRAIMETELL TELECOMUNICACOES LTDA - ME;881;2,23742059791751E-05;2.463
NILMAR DA SILVA COSTA - ME;881;2,23742059791751E-05;2.463
JOAO MARCIANO ALMEIDA SILVA;881;2,23742059791751E-05;2.463
ENZEN TELECOM LTDA;881;2,23742059791751E-05;2.463
M & D SERVICOS DE TELECOMUNICACOES E EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA LTDA;880;2,23488096046244E-05;2.467
Sonehtec Servicos de Comunicacao Ltda;879;2,23234132300737E-05;2.468
MUNDO NET SERVICOS DE INTERNET LTDA;879;2,23234132300737E-05;2.468
DAVID E ANDRADE LTDA;879;2,23234132300737E-05;2.468
Vmax-Net Telecomunicações do Brasil Ltda - EPP;877;2,22726204809723E-05;2.471
RG PROVIDER LTDA ME;877;2,22726204809723E-05;2.471
MEGA NET TELECOM LTDA;876;2,22472241064216E-05;2.473
MARTINS.NET SERVICOS DE TELECOMUNICACOES LTDA;876;2,22472241064216E-05;2.473
Wsnet Service Ltda;875;2,22218277318709E-05;2.475
NET TAQUARITINGA TELECOM EIRELI;875;2,22218277318709E-05;2.475
LAZARIN INTERNET EIRELI;875;2,22218277318709E-05;2.475
MARCIO NOVAIS BARBOSA;873;2,21710349827694E-05;2.478
R. R. S. LOPES;872;2,21456386082187E-05;2.479
F F DA SILVA SERVICOS DE COMUNICACOES;872;2,21456386082187E-05;2.479
SONIC & CONNECT TELECOMUNICAÇÕES LTDA;871;2,2120242233668E-05;2.481
REAL TELECOM - TELECOMUNICACOES, COMERCIO E SERVICOS LTDA;870;2,20948458591173E-05;2.482
HOTLINK INTERNET LTDA;870;2,20948458591173E-05;2.482
BOSSATTO DARE TELECOMUNICACOES LTDA;869;2,20694494845666E-05;2.484
FIBER ONE TELECOMUNICACOES EIRELI;867;2,20186567354652E-05;2.485
FABIO A. S. DOS SANTOS;867;2,20186567354652E-05;2.485
ONTELL SERVICOS DE BANDA LARGA E TECNOLOGIA LTDA;866;2,19932603609145E-05;2.487
LINK FLY TELECOM LTDA;865;2,19678639863638E-05;2.488
H & F SOLUÇÕES TECNOLOGICAS LTDA - EPP;865;2,19678639863638E-05;2.488
NAZANET SERVICOS DE COMUNICACAO LTDA ME;864;2,19424676118131E-05;2.490
BITNET BRASIL TELECOM COMERCIO E SERVICOS LTDA;864;2,19424676118131E-05;2.490
JETFIBER SERVICOS DE COMUNICACAO MULTIMIDIA EIRELI - ME;863;2,19170712372623E-05;2.492
VPM SERVICOS DE COMUNICACAO MULTIMIDIA EIRELI - ME;862;2,18916748627116E-05;2.493
SAULO SANTOS ROCHA;862;2,18916748627116E-05;2.493
